source,target,incident_id,crime_type
Dharwad PS-5,ACC-06954,INC-007899,
Dharwad PS-5,ACC-00482,INC-008135,
Dharwad PS-5,ACC-03025,INC-008175,
Dharwad PS-5,ACC-04654,INC-008248,
Dharwad PS-5,ACC-05740,INC-008352,
Dharwad PS-5,ACC-05970,INC-008436,
Dharwad PS-5,ACC-04950,INC-008465,
Dharwad PS-5,ACC-03910,INC-008570,
Dharwad PS-5,ACC-05379,INC-008576,
Dharwad PS-5,ACC-00610,INC-009288,
Dharwad PS-5,ACC-03915,INC-009345,
Dharwad PS-5,ACC-00494,INC-009384,
Dharwad PS-5,ACC-02200,INC-009469,
Dharwad PS-5,ACC-02906,INC-009479,
Dharwad PS-5,ACC-07122,INC-009499,
Dharwad PS-5,ACC-01154,INC-009772,
Dharwad PS-5,ACC-00135,INC-009813,
Dharwad PS-5,ACC-06521,INC-009834,
Dharwad PS-5,ACC-07341,INC-010067,
Dharwad PS-5,ACC-03366,INC-017516,
Dharwad PS-5,ACC-06315,INC-010188,
Dharwad PS-5,ACC-01341,INC-010210,
Dharwad PS-5,ACC-02428,INC-010241,
Dharwad PS-5,ACC-06457,INC-010349,
Dharwad PS-5,ACC-02738,INC-010648,
Dharwad PS-5,ACC-04558,INC-010686,
Dharwad PS-5,ACC-07713,INC-010704,
Dharwad PS-5,ACC-02501,INC-010923,
Dharwad PS-5,ACC-05257,INC-010957,
Dharwad PS-5,ACC-07905,INC-010970,
Dharwad PS-5,ACC-07511,INC-011194,
Dharwad PS-5,ACC-00730,INC-011294,
Dharwad PS-5,ACC-00975,INC-011309,
Dharwad PS-5,ACC-01004,INC-011535,
Dharwad PS-5,ACC-02210,INC-011704,
Dharwad PS-5,ACC-07133,INC-011906,
Dharwad PS-5,ACC-02320,INC-011955,
Dharwad PS-5,ACC-01902,INC-011966,
Dharwad PS-5,ACC-02891,INC-012137,
Dharwad PS-5,ACC-08336,INC-012244,
Dharwad PS-5,ACC-05585,INC-012323,
Dharwad PS-5,ACC-04203,INC-012348,
Dharwad PS-5,ACC-01706,INC-012422,
Dharwad PS-5,ACC-00173,INC-012453,
Dharwad PS-5,ACC-07028,INC-012720,
Dharwad PS-5,ACC-02625,INC-012897,
Dharwad PS-5,ACC-00924,INC-013304,
Dharwad PS-5,ACC-01025,INC-013771,
Dharwad PS-5,ACC-03490,INC-013805,
Dharwad PS-5,ACC-02997,INC-013993,
Dharwad PS-5,ACC-00493,INC-014028,
Dharwad PS-5,ACC-08596,INC-014388,
Dharwad PS-5,ACC-07249,INC-014533,
Dharwad PS-5,ACC-08579,INC-014619,
Dharwad PS-5,ACC-08642,INC-014713,
Dharwad PS-5,ACC-02337,INC-014750,
Dharwad PS-5,ACC-04377,INC-014836,
Dharwad PS-5,ACC-07886,INC-014920,
Dharwad PS-5,ACC-00095,INC-014965,
Dharwad PS-5,ACC-04204,INC-015055,
Dharwad PS-5,ACC-08884,INC-015158,
Dharwad PS-5,ACC-01892,INC-015457,
Dharwad PS-5,ACC-06946,INC-015702,
Dharwad PS-5,ACC-04622,INC-015759,
Dharwad PS-5,ACC-03936,INC-015781,
Dharwad PS-5,ACC-01840,INC-015995,
Dharwad PS-5,ACC-01100,INC-016079,
Dharwad PS-5,ACC-05878,INC-016252,
Dharwad PS-5,ACC-04818,INC-016612,
Dharwad PS-5,ACC-01630,INC-016631,
Dharwad PS-5,ACC-06856,INC-016742,
Dharwad PS-5,ACC-03412,INC-016803,
Dharwad PS-5,ACC-02431,INC-016821,
Dharwad PS-5,ACC-07857,INC-016837,
Dharwad PS-5,ACC-03007,INC-017293,
Dharwad PS-5,ACC-00093,INC-017366,
Dharwad PS-5,ACC-04345,INC-017905,
Dharwad PS-5,ACC-00619,INC-017965,
Dharwad PS-5,ACC-00105,INC-018104,
Dharwad PS-5,ACC-07823,INC-018222,
Dharwad PS-5,ACC-01318,INC-018271,
Dharwad PS-5,ACC-03855,INC-018274,
Dharwad PS-5,ACC-05432,INC-018554,
Dharwad PS-5,ACC-03113,INC-018594,
Dharwad PS-5,ACC-06471,INC-018765,
Dharwad PS-5,ACC-01400,INC-018876,
Dharwad PS-5,ACC-02416,INC-019025,
Dharwad PS-5,ACC-01885,INC-019124,
Dharwad PS-5,ACC-08164,INC-019261,
Dharwad PS-5,ACC-02472,INC-019281,
Dharwad PS-5,ACC-08004,INC-019405,
Dharwad PS-5,ACC-07723,INC-019541,
Dharwad PS-5,ACC-03737,INC-019736,
Dharwad PS-5,ACC-07529,INC-019810,
ACC-03614,VIC-5,INC-000005,Theft
ACC-03614,Raichur PS-6,INC-000005,
ACC-03614,VIC-19590,INC-019590,Vehicle Theft
ACC-03614,Kalaburagi PS-1,INC-019590,
Raichur PS-6,ACC-04082,INC-014654,
Raichur PS-6,ACC-08151,INC-000288,
Raichur PS-6,ACC-08957,INC-000337,
Raichur PS-6,ACC-03998,INC-000564,
Raichur PS-6,ACC-01113,INC-000865,
Raichur PS-6,ACC-06322,INC-015323,
Raichur PS-6,ACC-01559,INC-001210,
Raichur PS-6,ACC-02235,INC-009621,
Raichur PS-6,ACC-02759,INC-001655,
Raichur PS-6,ACC-08316,INC-001808,
Raichur PS-6,ACC-01262,INC-006060,
Raichur PS-6,ACC-01092,INC-001888,
Raichur PS-6,ACC-00584,INC-002181,
Raichur PS-6,ACC-06743,INC-006806,
Raichur PS-6,ACC-06567,INC-002306,
Raichur PS-6,ACC-03049,INC-002448,
Raichur PS-6,ACC-02307,INC-002470,
Raichur PS-6,ACC-04839,INC-002801,
Raichur PS-6,ACC-06985,INC-002883,
Raichur PS-6,ACC-03578,INC-003050,
Raichur PS-6,ACC-02340,INC-013182,
Raichur PS-6,ACC-06047,INC-003413,
Raichur PS-6,ACC-08126,INC-003536,
Raichur PS-6,ACC-05269,INC-003651,
Raichur PS-6,ACC-06662,INC-003928,
Raichur PS-6,ACC-04774,INC-004067,
Raichur PS-6,ACC-02245,INC-004187,
Raichur PS-6,ACC-08621,INC-004289,
Raichur PS-6,ACC-01660,INC-004330,
Raichur PS-6,ACC-01154,INC-004372,
Raichur PS-6,ACC-04089,INC-004401,
Raichur PS-6,ACC-06681,INC-004497,
Raichur PS-6,ACC-00968,INC-004511,
Raichur PS-6,ACC-03247,INC-004535,
Raichur PS-6,ACC-05825,INC-004604,
Raichur PS-6,ACC-07964,INC-004617,
Raichur PS-6,ACC-05999,INC-004660,
Raichur PS-6,ACC-07535,INC-004736,
Raichur PS-6,ACC-01913,INC-004891,
Raichur PS-6,ACC-05882,INC-005511,
Raichur PS-6,ACC-03295,INC-005678,
Raichur PS-6,ACC-08952,INC-006010,
Raichur PS-6,ACC-01361,INC-006121,
Raichur PS-6,ACC-08578,INC-006243,
Raichur PS-6,ACC-03207,INC-006248,
Raichur PS-6,ACC-05724,INC-006280,
Raichur PS-6,ACC-03808,INC-006282,
Raichur PS-6,ACC-04846,INC-006368,
Raichur PS-6,ACC-03807,INC-006536,
Raichur PS-6,ACC-02844,INC-006572,
Raichur PS-6,ACC-02141,INC-008687,
Raichur PS-6,ACC-06652,INC-007327,
Raichur PS-6,ACC-07905,INC-007350,
Raichur PS-6,ACC-04360,INC-007393,
Raichur PS-6,ACC-05285,INC-007690,
Raichur PS-6,ACC-01576,INC-007692,
Raichur PS-6,ACC-06980,INC-007952,
Raichur PS-6,ACC-00702,INC-008427,
Raichur PS-6,ACC-02471,INC-008626,
Raichur PS-6,ACC-04808,INC-008821,
Raichur PS-6,ACC-04988,INC-008899,
Raichur PS-6,ACC-08576,INC-008924,
Raichur PS-6,ACC-04738,INC-008938,
Raichur PS-6,ACC-07139,INC-009195,
Raichur PS-6,ACC-04081,INC-009210,
Raichur PS-6,ACC-05897,INC-009250,
Raichur PS-6,ACC-03395,INC-009357,
Raichur PS-6,ACC-07317,INC-009473,
Raichur PS-6,ACC-08619,INC-009506,
Raichur PS-6,ACC-00185,INC-009572,
Raichur PS-6,ACC-04240,INC-012508,
Raichur PS-6,ACC-02110,INC-009602,
Raichur PS-6,ACC-00119,INC-009759,
Raichur PS-6,ACC-08634,INC-009920,
Raichur PS-6,ACC-06742,INC-009976,
Raichur PS-6,ACC-00264,INC-010382,
Raichur PS-6,ACC-04124,INC-010411,
Raichur PS-6,ACC-08812,INC-010752,
Raichur PS-6,ACC-00388,INC-010807,
Raichur PS-6,ACC-01672,INC-011171,
Raichur PS-6,ACC-04162,INC-011266,
Raichur PS-6,ACC-00836,INC-011267,
Raichur PS-6,ACC-06021,INC-011293,
Raichur PS-6,ACC-07431,INC-011326,
Raichur PS-6,ACC-07003,INC-011443,
Raichur PS-6,ACC-03563,INC-011516,
Raichur PS-6,ACC-00098,INC-011544,
Raichur PS-6,ACC-03069,INC-011646,
Raichur PS-6,ACC-03540,INC-011771,
Raichur PS-6,ACC-00727,INC-011883,
Raichur PS-6,ACC-01516,INC-012299,
Raichur PS-6,ACC-04093,INC-012654,
Raichur PS-6,ACC-03260,INC-012985,
Raichur PS-6,ACC-07880,INC-013025,
Raichur PS-6,ACC-04481,INC-013204,
Raichur PS-6,ACC-03488,INC-013512,
Raichur PS-6,ACC-06089,INC-013573,
Raichur PS-6,ACC-06676,INC-013620,
Raichur PS-6,ACC-08350,INC-013773,
Raichur PS-6,ACC-01669,INC-014030,
Raichur PS-6,ACC-07070,INC-014325,
Raichur PS-6,ACC-06085,INC-014560,
Raichur PS-6,ACC-04173,INC-014685,
Raichur PS-6,ACC-01633,INC-014779,
Raichur PS-6,ACC-06776,INC-014852,
Raichur PS-6,ACC-02507,INC-014864,
Raichur PS-6,ACC-04366,INC-014912,
Raichur PS-6,ACC-07455,INC-015131,
Raichur PS-6,ACC-07825,INC-015878,
Raichur PS-6,ACC-02762,INC-015997,
Raichur PS-6,ACC-08571,INC-016001,
Raichur PS-6,ACC-04641,INC-016096,
Raichur PS-6,ACC-06804,INC-016104,
Raichur PS-6,ACC-04586,INC-016350,
Raichur PS-6,ACC-07780,INC-016442,
Raichur PS-6,ACC-05626,INC-016468,
Raichur PS-6,ACC-05018,INC-016580,
Raichur PS-6,ACC-00775,INC-016597,
Raichur PS-6,ACC-04271,INC-016719,
Raichur PS-6,ACC-00487,INC-016847,
Raichur PS-6,ACC-02387,INC-016859,
Raichur PS-6,ACC-02365,INC-017002,
Raichur PS-6,ACC-06696,INC-017022,
Raichur PS-6,ACC-05908,INC-017072,
Raichur PS-6,ACC-03128,INC-017091,
Raichur PS-6,ACC-03715,INC-017440,
Raichur PS-6,ACC-05638,INC-017649,
Raichur PS-6,ACC-03130,INC-017951,
Raichur PS-6,ACC-06808,INC-018074,
Raichur PS-6,ACC-07026,INC-018121,
Raichur PS-6,ACC-01487,INC-018255,
Raichur PS-6,ACC-03491,INC-018310,
Raichur PS-6,ACC-05318,INC-018350,
Raichur PS-6,ACC-05519,INC-018711,
Raichur PS-6,ACC-05965,INC-018730,
Raichur PS-6,ACC-08403,INC-018760,
Raichur PS-6,ACC-08737,INC-018810,
Raichur PS-6,ACC-00419,INC-018867,
Raichur PS-6,ACC-06178,INC-019303,
Raichur PS-6,ACC-00529,INC-019308,
Raichur PS-6,ACC-06733,INC-019403,
Raichur PS-6,ACC-04160,INC-019411,
Raichur PS-6,ACC-04072,INC-019648,
Raichur PS-6,ACC-02980,INC-019700,
Raichur PS-6,ACC-02459,INC-019772,
ACC-04458,VIC-6,INC-000006,Assault
ACC-04458,Kalaburagi PS-5,INC-000006,
ACC-04458,VIC-3748,INC-003748,Assault
ACC-04458,Udupi PS-2,INC-003748,
ACC-04458,VIC-17529,INC-017529,Robbery
ACC-04458,Dakshina Kannada PS-2,INC-017529,
Kalaburagi PS-5,ACC-00495,INC-000055,
Kalaburagi PS-5,ACC-00067,INC-000141,
Kalaburagi PS-5,ACC-02248,INC-000192,
Kalaburagi PS-5,ACC-02981,INC-000225,
Kalaburagi PS-5,ACC-03300,INC-006802,
Kalaburagi PS-5,ACC-00662,INC-000688,
Kalaburagi PS-5,ACC-07317,INC-000793,
Kalaburagi PS-5,ACC-08880,INC-000828,
Kalaburagi PS-5,ACC-08384,INC-001061,
Kalaburagi PS-5,ACC-01229,INC-001109,
Kalaburagi PS-5,ACC-03715,INC-001209,
Kalaburagi PS-5,ACC-06655,INC-001482,
Kalaburagi PS-5,ACC-06649,INC-001502,
Kalaburagi PS-5,ACC-06951,INC-001574,
Kalaburagi PS-5,ACC-02590,INC-001659,
Kalaburagi PS-5,ACC-04718,INC-001745,
Kalaburagi PS-5,ACC-05328,INC-001747,
Kalaburagi PS-5,ACC-00703,INC-001771,
Kalaburagi PS-5,ACC-08780,INC-014122,
Kalaburagi PS-5,ACC-00015,INC-001860,
Kalaburagi PS-5,ACC-06870,INC-001973,
Kalaburagi PS-5,ACC-01602,INC-002002,
Kalaburagi PS-5,ACC-07361,INC-002305,
Kalaburagi PS-5,ACC-04392,INC-002816,
Kalaburagi PS-5,ACC-07595,INC-002821,
Kalaburagi PS-5,ACC-01037,INC-012034,
Kalaburagi PS-5,ACC-02545,INC-013386,
Kalaburagi PS-5,ACC-04175,INC-003051,
Kalaburagi PS-5,ACC-06516,INC-003069,
Kalaburagi PS-5,ACC-02525,INC-003463,
Kalaburagi PS-5,ACC-02265,INC-003516,
Kalaburagi PS-5,ACC-08412,INC-003629,
Kalaburagi PS-5,ACC-06730,INC-003728,
Kalaburagi PS-5,ACC-02846,INC-003742,
Kalaburagi PS-5,ACC-07488,INC-003786,
Kalaburagi PS-5,ACC-05148,INC-003911,
Kalaburagi PS-5,ACC-06859,INC-004060,
Kalaburagi PS-5,ACC-06530,INC-004151,
Kalaburagi PS-5,ACC-08898,INC-004232,
Kalaburagi PS-5,ACC-06073,INC-004334,
Kalaburagi PS-5,ACC-02165,INC-004518,
Kalaburagi PS-5,ACC-05784,INC-004644,
Kalaburagi PS-5,ACC-03951,INC-004746,
Kalaburagi PS-5,ACC-00777,INC-004835,
Kalaburagi PS-5,ACC-01978,INC-004989,
Kalaburagi PS-5,ACC-08868,INC-005014,
Kalaburagi PS-5,ACC-08688,INC-005156,
Kalaburagi PS-5,ACC-06395,INC-005181,
Kalaburagi PS-5,ACC-03426,INC-005322,
Kalaburagi PS-5,ACC-01762,INC-005381,
Kalaburagi PS-5,ACC-02706,INC-005481,
Kalaburagi PS-5,ACC-06534,INC-005953,
Kalaburagi PS-5,ACC-00060,INC-006030,
Kalaburagi PS-5,ACC-05161,INC-006184,
Kalaburagi PS-5,ACC-00648,INC-006443,
Kalaburagi PS-5,ACC-00019,INC-006506,
Kalaburagi PS-5,ACC-03180,INC-006509,
Kalaburagi PS-5,ACC-01586,INC-006627,
Kalaburagi PS-5,ACC-00842,INC-006715,
Kalaburagi PS-5,ACC-06875,INC-006984,
Kalaburagi PS-5,ACC-07553,INC-007135,
Kalaburagi PS-5,ACC-02196,INC-007293,
Kalaburagi PS-5,ACC-04693,INC-007461,
Kalaburagi PS-5,ACC-06524,INC-007515,
Kalaburagi PS-5,ACC-03580,INC-015126,
Kalaburagi PS-5,ACC-08512,INC-007532,
Kalaburagi PS-5,ACC-04341,INC-007770,
Kalaburagi PS-5,ACC-03680,INC-007773,
Kalaburagi PS-5,ACC-06652,INC-007946,
Kalaburagi PS-5,ACC-05015,INC-008052,
Kalaburagi PS-5,ACC-07591,INC-008112,
Kalaburagi PS-5,ACC-02064,INC-008230,
Kalaburagi PS-5,ACC-00193,INC-008378,
Kalaburagi PS-5,ACC-06087,INC-008457,
Kalaburagi PS-5,ACC-04270,INC-008518,
Kalaburagi PS-5,ACC-01646,INC-008588,
Kalaburagi PS-5,ACC-06318,INC-008748,
Kalaburagi PS-5,ACC-03752,INC-008876,
Kalaburagi PS-5,ACC-04433,INC-008981,
Kalaburagi PS-5,ACC-03008,INC-009294,
Kalaburagi PS-5,ACC-04788,INC-009313,
Kalaburagi PS-5,ACC-00949,INC-009414,
Kalaburagi PS-5,ACC-00793,INC-009418,
Kalaburagi PS-5,ACC-02772,INC-009515,
Kalaburagi PS-5,ACC-07412,INC-009945,
Kalaburagi PS-5,ACC-00683,INC-010064,
Kalaburagi PS-5,ACC-07228,INC-010139,
Kalaburagi PS-5,ACC-01104,INC-010198,
Kalaburagi PS-5,ACC-01728,INC-010237,
Kalaburagi PS-5,ACC-07829,INC-010252,
Kalaburagi PS-5,ACC-03271,INC-010341,
Kalaburagi PS-5,ACC-07082,INC-010373,
Kalaburagi PS-5,ACC-05873,INC-010724,
Kalaburagi PS-5,ACC-01025,INC-010982,
Kalaburagi PS-5,ACC-02022,INC-011133,
Kalaburagi PS-5,ACC-02869,INC-011197,
Kalaburagi PS-5,ACC-02379,INC-011265,
Kalaburagi PS-5,ACC-07809,INC-011271,
Kalaburagi PS-5,ACC-08624,INC-011379,
Kalaburagi PS-5,ACC-05377,INC-011397,
Kalaburagi PS-5,ACC-03689,INC-011420,
Kalaburagi PS-5,ACC-05048,INC-011451,
Kalaburagi PS-5,ACC-00286,INC-011471,
Kalaburagi PS-5,ACC-03013,INC-011511,
Kalaburagi PS-5,ACC-01767,INC-011588,
Kalaburagi PS-5,ACC-05707,INC-011696,
Kalaburagi PS-5,ACC-08482,INC-011794,
Kalaburagi PS-5,ACC-04546,INC-011848,
Kalaburagi PS-5,ACC-00349,INC-011849,
Kalaburagi PS-5,ACC-05816,INC-011932,
Kalaburagi PS-5,ACC-02156,INC-012102,
Kalaburagi PS-5,ACC-05405,INC-012116,
Kalaburagi PS-5,ACC-00483,INC-012201,
Kalaburagi PS-5,ACC-07747,INC-012441,
Kalaburagi PS-5,ACC-06385,INC-012684,
Kalaburagi PS-5,ACC-02932,INC-012703,
Kalaburagi PS-5,ACC-01615,INC-012763,
Kalaburagi PS-5,ACC-04058,INC-012881,
Kalaburagi PS-5,ACC-05788,INC-012890,
Kalaburagi PS-5,ACC-00042,INC-012936,
Kalaburagi PS-5,ACC-06520,INC-012958,
Kalaburagi PS-5,ACC-06528,INC-013042,
Kalaburagi PS-5,ACC-01578,INC-013075,
Kalaburagi PS-5,ACC-08657,INC-013176,
Kalaburagi PS-5,ACC-05819,INC-013206,
Kalaburagi PS-5,ACC-00041,INC-013272,
Kalaburagi PS-5,ACC-01647,INC-013291,
Kalaburagi PS-5,ACC-08105,INC-013327,
Kalaburagi PS-5,ACC-06023,INC-013415,
Kalaburagi PS-5,ACC-01183,INC-013464,
Kalaburagi PS-5,ACC-00383,INC-013622,
Kalaburagi PS-5,ACC-01631,INC-013671,
Kalaburagi PS-5,ACC-02125,INC-013823,
Kalaburagi PS-5,ACC-08951,INC-013837,
Kalaburagi PS-5,ACC-00076,INC-014054,
Kalaburagi PS-5,ACC-03465,INC-014066,
Kalaburagi PS-5,ACC-04455,INC-016521,
Kalaburagi PS-5,ACC-03778,INC-014532,
Kalaburagi PS-5,ACC-01369,INC-014541,
Kalaburagi PS-5,ACC-05270,INC-014694,
Kalaburagi PS-5,ACC-07190,INC-014830,
Kalaburagi PS-5,ACC-04636,INC-014834,
Kalaburagi PS-5,ACC-05969,INC-014975,
Kalaburagi PS-5,ACC-06508,INC-015189,
Kalaburagi PS-5,ACC-04347,INC-015218,
Kalaburagi PS-5,ACC-06560,INC-015431,
Kalaburagi PS-5,ACC-01029,INC-015478,
Kalaburagi PS-5,ACC-08487,INC-015490,
Kalaburagi PS-5,ACC-04581,INC-015649,
Kalaburagi PS-5,ACC-02966,INC-015765,
Kalaburagi PS-5,ACC-02420,INC-015888,
Kalaburagi PS-5,ACC-07570,INC-015981,
Kalaburagi PS-5,ACC-06878,INC-016077,
Kalaburagi PS-5,ACC-08742,INC-016244,
Kalaburagi PS-5,ACC-03067,INC-016339,
Kalaburagi PS-5,ACC-07636,INC-016405,
Kalaburagi PS-5,ACC-06603,INC-016616,
Kalaburagi PS-5,ACC-07237,INC-016685,
Kalaburagi PS-5,ACC-06081,INC-016811,
Kalaburagi PS-5,ACC-05953,INC-017001,
Kalaburagi PS-5,ACC-04002,INC-017201,
Kalaburagi PS-5,ACC-02575,INC-017347,
Kalaburagi PS-5,ACC-04713,INC-017385,
Kalaburagi PS-5,ACC-01665,INC-017675,
Kalaburagi PS-5,ACC-02566,INC-017943,
Kalaburagi PS-5,ACC-05556,INC-017955,
Kalaburagi PS-5,ACC-04255,INC-017969,
Kalaburagi PS-5,ACC-01597,INC-018113,
Kalaburagi PS-5,ACC-02527,INC-018401,
Kalaburagi PS-5,ACC-08516,INC-018462,
Kalaburagi PS-5,ACC-08461,INC-018615,
Kalaburagi PS-5,ACC-06654,INC-018740,
Kalaburagi PS-5,ACC-02032,INC-018819,
Kalaburagi PS-5,ACC-08230,INC-018921,
Kalaburagi PS-5,ACC-00618,INC-018987,
Kalaburagi PS-5,ACC-06905,INC-019215,
Kalaburagi PS-5,ACC-06663,INC-019333,
Kalaburagi PS-5,ACC-02718,INC-019351,
Kalaburagi PS-5,ACC-02561,INC-019383,
Kalaburagi PS-5,ACC-02381,INC-019873,
Kalaburagi PS-5,ACC-02744,INC-019973,
ACC-06434,VIC-7,INC-000007,Assault
ACC-06434,Koppal PS-2,INC-003803,
ACC-06434,VIC-3803,INC-003803,Assault
ACC-06434,VIC-5262,INC-005262,Vehicle Theft
ACC-06434,Raichur PS-5,INC-017716,
ACC-06434,VIC-7250,INC-007250,Murder
ACC-06434,Dakshina Kannada PS-2,INC-007250,
ACC-06434,VIC-17716,INC-017716,Domestic Violence
ACC-06434,VIC-18442,INC-018442,Drug Offense
ACC-06434,Shivamogga PS-4,INC-018442,
Koppal PS-2,ACC-05963,INC-000090,
Koppal PS-2,ACC-01901,INC-000185,
Koppal PS-2,ACC-01565,INC-000206,
Koppal PS-2,ACC-00418,INC-000361,
Koppal PS-2,ACC-02052,INC-000364,
Koppal PS-2,ACC-08938,INC-000395,
Koppal PS-2,ACC-08316,INC-000511,
Koppal PS-2,ACC-08836,INC-000659,
Koppal PS-2,ACC-02281,INC-000732,
Koppal PS-2,ACC-04529,INC-001055,
Koppal PS-2,ACC-06402,INC-001133,
Koppal PS-2,ACC-08052,INC-001187,
Koppal PS-2,ACC-01105,INC-001395,
Koppal PS-2,ACC-07512,INC-001412,
Koppal PS-2,ACC-07074,INC-001731,
Koppal PS-2,ACC-03827,INC-017729,
Koppal PS-2,ACC-06077,INC-001962,
Koppal PS-2,ACC-01922,INC-002099,
Koppal PS-2,ACC-08320,INC-002126,
Koppal PS-2,ACC-00822,INC-002228,
Koppal PS-2,ACC-04390,INC-002335,
Koppal PS-2,ACC-07369,INC-002368,
Koppal PS-2,ACC-07410,INC-002506,
Koppal PS-2,ACC-06931,INC-006681,
Koppal PS-2,ACC-01746,INC-002648,
Koppal PS-2,ACC-05564,INC-002671,
Koppal PS-2,ACC-08547,INC-002730,
Koppal PS-2,ACC-06603,INC-003311,
Koppal PS-2,ACC-07421,INC-003519,
Koppal PS-2,ACC-04907,INC-003690,
Koppal PS-2,ACC-03873,INC-003700,
Koppal PS-2,ACC-02298,INC-003725,
Koppal PS-2,ACC-00359,INC-004001,
Koppal PS-2,ACC-03823,INC-004175,
Koppal PS-2,ACC-02615,INC-004300,
Koppal PS-2,ACC-08701,INC-004594,
Koppal PS-2,ACC-06224,INC-005065,
Koppal PS-2,ACC-02292,INC-005288,
Koppal PS-2,ACC-01460,INC-005317,
Koppal PS-2,ACC-08826,INC-005366,
Koppal PS-2,ACC-03825,INC-005421,
Koppal PS-2,ACC-03204,INC-005433,
Koppal PS-2,ACC-02696,INC-005466,
Koppal PS-2,ACC-00425,INC-005521,
Koppal PS-2,ACC-03522,INC-017410,
Koppal PS-2,ACC-04973,INC-005751,
Koppal PS-2,ACC-00535,INC-005873,
Koppal PS-2,ACC-06952,INC-005885,
Koppal PS-2,ACC-03577,INC-006141,
Koppal PS-2,ACC-07118,INC-006370,
Koppal PS-2,ACC-03720,INC-006445,
Koppal PS-2,ACC-08454,INC-006949,
Koppal PS-2,ACC-07203,INC-007033,
Koppal PS-2,ACC-06504,INC-007092,
Koppal PS-2,ACC-06251,INC-007156,
Koppal PS-2,ACC-03579,INC-007218,
Koppal PS-2,ACC-07458,INC-007252,
Koppal PS-2,ACC-03046,INC-007396,
Koppal PS-2,ACC-04515,INC-007560,
Koppal PS-2,ACC-00906,INC-007722,
Koppal PS-2,ACC-05648,INC-007795,
Koppal PS-2,ACC-04705,INC-007840,
Koppal PS-2,ACC-00227,INC-007862,
Koppal PS-2,ACC-04351,INC-007928,
Koppal PS-2,ACC-06043,INC-008005,
Koppal PS-2,ACC-04290,INC-008402,
Koppal PS-2,ACC-06239,INC-008519,
Koppal PS-2,ACC-03957,INC-008523,
Koppal PS-2,ACC-00999,INC-008831,
Koppal PS-2,ACC-07776,INC-009110,
Koppal PS-2,ACC-02693,INC-009273,
Koppal PS-2,ACC-04153,INC-009360,
Koppal PS-2,ACC-05066,INC-009403,
Koppal PS-2,ACC-02664,INC-009426,
Koppal PS-2,ACC-03990,INC-009433,
Koppal PS-2,ACC-08004,INC-009559,
Koppal PS-2,ACC-05631,INC-009622,
Koppal PS-2,ACC-06684,INC-009636,
Koppal PS-2,ACC-07333,INC-009764,
Koppal PS-2,ACC-00697,INC-009933,
Koppal PS-2,ACC-02223,INC-009967,
Koppal PS-2,ACC-01723,INC-009990,
Koppal PS-2,ACC-03891,INC-010192,
Koppal PS-2,ACC-05516,INC-010301,
Koppal PS-2,ACC-01160,INC-016586,
Koppal PS-2,ACC-03075,INC-010499,
Koppal PS-2,ACC-02724,INC-010536,
Koppal PS-2,ACC-00541,INC-010566,
Koppal PS-2,ACC-04506,INC-010959,
Koppal PS-2,ACC-02499,INC-011034,
Koppal PS-2,ACC-07754,INC-011386,
Koppal PS-2,ACC-03156,INC-011574,
Koppal PS-2,ACC-00177,INC-011650,
Koppal PS-2,ACC-03199,INC-011819,
Koppal PS-2,ACC-01755,INC-012047,
Koppal PS-2,ACC-02938,INC-012224,
Koppal PS-2,ACC-01474,INC-012489,
Koppal PS-2,ACC-06879,INC-012672,
Koppal PS-2,ACC-07449,INC-012752,
Koppal PS-2,ACC-07175,INC-012915,
Koppal PS-2,ACC-07035,INC-012987,
Koppal PS-2,ACC-01034,INC-013263,
Koppal PS-2,ACC-08499,INC-013390,
Koppal PS-2,ACC-02484,INC-013906,
Koppal PS-2,ACC-05486,INC-014391,
Koppal PS-2,ACC-05603,INC-014729,
Koppal PS-2,ACC-08820,INC-014817,
Koppal PS-2,ACC-02822,INC-014832,
Koppal PS-2,ACC-00653,INC-015151,
Koppal PS-2,ACC-07237,INC-015168,
Koppal PS-2,ACC-01932,INC-015314,
Koppal PS-2,ACC-03598,INC-015363,
Koppal PS-2,ACC-01503,INC-015438,
Koppal PS-2,ACC-04554,INC-015487,
Koppal PS-2,ACC-07033,INC-015608,
Koppal PS-2,ACC-02133,INC-015687,
Koppal PS-2,ACC-00193,INC-015772,
Koppal PS-2,ACC-03251,INC-016071,
Koppal PS-2,ACC-05276,INC-016102,
Koppal PS-2,ACC-08281,INC-018505,
Koppal PS-2,ACC-04638,INC-016278,
Koppal PS-2,ACC-02414,INC-016704,
Koppal PS-2,ACC-03036,INC-016747,
Koppal PS-2,ACC-07559,INC-016834,
Koppal PS-2,ACC-08665,INC-016931,
Koppal PS-2,ACC-05156,INC-016997,
Koppal PS-2,ACC-06192,INC-017008,
Koppal PS-2,ACC-08931,INC-017049,
Koppal PS-2,ACC-00349,INC-017270,
Koppal PS-2,ACC-04889,INC-017389,
Koppal PS-2,ACC-03831,INC-017403,
Koppal PS-2,ACC-04223,INC-017509,
Koppal PS-2,ACC-04512,INC-017524,
Koppal PS-2,ACC-02351,INC-017688,
Koppal PS-2,ACC-01703,INC-017692,
Koppal PS-2,ACC-02209,INC-017721,
Koppal PS-2,ACC-00888,INC-017738,
Koppal PS-2,ACC-00334,INC-017895,
